AgentID,Date,Year,Month,Day,TotalEventsManaged,TotalContractsManaged,TotalRevenueGenerated,TotalAgentPayments,HighestRevenueEvent,AvgArtistsPerYear,TotalStatesCovered,TotalCitiesCovered,AdjustedLeaded,Quarter
1000152,2023-07-25,2023,7,25,1,1,950.0,38000.0,950.0,15.17,1,1,0,2023Q3
1000152,2023-08-14,2023,8,14,1,1,1499.55,59982.0,1499.55,15.17,1,1,0,2023Q3
1000152,2023-08-29,2023,8,29,2,2,1895.0,15000.0,1520.0,15.17,2,2,0,2023Q3
1000152,2023-08-30,2023,8,30,3,3,4975.0,0.0,2300.0,15.17,3,3,0,2023Q3
1000187,2019-02-07,2019,2,7,1,1,1100.0,42000.0,1050.0,47.8,1,1,0,2019Q1
1000187,2019-02-08,2019,2,8,1,1,2850.0,112000.0,2800.0,47.8,1,1,0,2019Q1
1000187,2019-02-11,2019,2,11,1,1,2075.0,81000.0,2025.0,47.8,1,1,0,2019Q1
1000187,2019-02-14,2019,2,14,1,1,1390.0,53600.0,1340.0,47.8,1,1,0,2019Q1
1000187,2019-02-15,2019,2,15,1,1,3000.0,118000.0,2950.0,47.8,1,1,0,2019Q1
1000187,2019-02-25,2019,2,25,1,1,1050.0,40000.0,1000.0,47.8,1,1,0,2019Q1
1000187,2019-04-18,2019,4,18,1,1,700.0,28000.0,700.0,47.8,1,1,0,2019Q2
1000187,2019-04-22,2019,4,22,1,1,1530.0,59200.0,1480.0,47.8,1,1,0,2019Q2
1000187,2019-04-29,2019,4,29,2,2,1640.0,63600.0,1050.0,47.8,1,2,0,2019Q2
1000187,2019-05-06,2019,5,6,1,1,50.0,0.0,50.0,47.8,1,1,0,2019Q2
1000187,2019-05-08,2019,5,8,1,1,50.0,0.0,50.0,47.8,1,1,0,2019Q2
1000187,2019-05-28,2019,5,28,1,1,950.0,36000.0,900.0,47.8,1,1,0,2019Q2
1000187,2019-06-10,2019,6,10,1,1,650.0,26000.0,650.0,47.8,1,1,0,2019Q2
1000187,2019-06-11,2019,6,11,3,3,3325.0,131000.0,1500.0,47.8,1,1,0,2019Q2
1000187,2019-06-20,2019,6,20,1,1,1300.0,50000.0,1250.0,47.8,1,1,0,2019Q2
1000187,2019-07-18,2019,7,18,1,1,1240.0,49600.0,1240.0,47.8,1,1,0,2019Q3
1000187,2019-08-08,2019,8,8,1,1,750.0,30000.0,750.0,47.8,1,1,0,2019Q3
1000187,2019-08-14,2019,8,14,1,1,50.0,0.0,50.0,47.8,1,1,1,2019Q3
1000187,2019-08-23,2019,8,23,1,1,500.0,20000.0,500.0,47.8,1,1,1,2019Q3
1000187,2019-08-30,2019,8,30,1,1,1950.0,76000.0,1900.0,47.8,1,1,0,2019Q3
1000187,2019-09-09,2019,9,9,3,3,775.0,29000.0,525.0,47.8,1,1,0,2019Q3
1000187,2019-09-27,2019,9,27,1,1,50.0,0.0,50.0,47.8,1,1,0,2019Q3
1000187,2019-10-07,2019,10,7,1,1,1050.0,40000.0,1000.0,47.8,1,1,0,2019Q4
1000187,2019-10-08,2019,10,8,1,1,50.0,0.0,50.0,47.8,1,1,0,2019Q4
1000187,2019-10-15,2019,10,15,1,1,200.0,8000.0,200.0,47.8,1,1,0,2019Q4
1000187,2019-10-18,2019,10,18,1,1,1250.0,48000.0,1200.0,47.8,1,1,0,2019Q4
1000187,2019-10-22,2019,10,22,1,1,925.0,37000.0,925.0,47.8,1,1,0,2019Q4
1000187,2019-10-28,2019,10,28,1,1,180.0,7200.0,180.0,47.8,1,1,0,2019Q4
1000187,2019-10-29,2019,10,29,1,1,1100.0,42000.0,1050.0,47.8,1,1,0,2019Q4
1000187,2019-11-13,2019,11,13,2,2,2400.0,92000.0,1150.0,47.8,1,2,0,2019Q4
1000187,2019-11-15,2019,11,15,1,1,100.0,0.0,50.0,47.8,1,1,0,2019Q4
1000187,2019-11-20,2019,11,20,1,1,150.0,6000.0,150.0,47.8,1,1,0,2019Q4
1000187,2019-11-22,2019,11,22,1,1,750.0,28000.0,700.0,47.8,1,1,0,2019Q4
1000187,2019-12-06,2019,12,6,2,2,900.0,32000.0,800.0,47.8,2,2,0,2019Q4
1000187,2019-12-12,2019,12,12,1,1,700.0,28000.0,700.0,47.8,1,1,0,2019Q4
1000187,2019-12-16,2019,12,16,1,1,400.0,16000.0,400.0,47.8,1,1,0,2019Q4
1000187,2019-12-20,2019,12,20,1,1,50.0,0.0,50.0,47.8,1,1,0,2019Q4
1000187,2019-12-26,2019,12,26,1,1,550.0,22000.0,550.0,47.8,1,1,0,2019Q4
1000187,2020-01-07,2020,1,7,1,1,1990.0,79600.0,1990.0,47.8,1,1,0,2020Q1
1000187,2020-01-13,2020,1,13,1,1,2750.0,110000.0,2750.0,47.8,1,1,0,2020Q1
1000187,2020-01-16,2020,1,16,1,1,500.0,20000.0,500.0,47.8,1,1,0,2020Q1
1000187,2020-01-17,2020,1,17,1,1,50.0,0.0,50.0,47.8,1,1,0,2020Q1
1000187,2020-01-21,2020,1,21,1,1,1100.0,42000.0,1050.0,47.8,1,1,0,2020Q1
1000187,2020-01-27,2020,1,27,2,2,1085.0,41400.0,730.0,47.8,1,1,0,2020Q1
1000187,2020-02-04,2020,2,4,3,3,700.0,24000.0,600.0,47.8,1,3,0,2020Q1
1000187,2020-02-11,2020,2,11,1,1,1400.0,54000.0,1350.0,47.8,1,1,0,2020Q1
1000187,2020-02-18,2020,2,18,1,1,50.0,0.0,50.0,47.8,1,1,0,2020Q1
1000187,2020-03-02,2020,3,2,1,1,1000.0,40000.0,1000.0,47.8,1,1,0,2020Q1
1000187,2020-03-03,2020,3,3,2,2,1490.0,57600.0,1150.0,47.8,2,2,0,2020Q1
1000187,2020-03-04,2020,3,4,1,1,2400.0,94000.0,2350.0,47.8,1,1,0,2020Q1
1000187,2020-03-05,2020,3,5,1,1,240.0,9600.0,240.0,47.8,1,1,0,2020Q1
1000187,2020-03-16,2020,3,16,2,2,2450.0,94000.0,1200.0,47.8,1,1,0,2020Q1
1000187,2020-03-31,2020,3,31,1,1,150.0,6000.0,150.0,47.8,1,1,0,2020Q1
1000187,2020-04-01,2020,4,1,1,1,50.0,0.0,50.0,47.8,1,1,0,2020Q2
1000187,2020-04-09,2020,4,9,1,1,1000.0,40000.0,1000.0,47.8,1,1,0,2020Q2
1000187,2020-04-13,2020,4,13,1,1,50.0,0.0,50.0,47.8,1,1,0,2020Q2
1000187,2020-04-21,2020,4,21,1,1,50.0,0.0,50.0,47.8,1,1,0,2020Q2
1000187,2020-05-08,2020,5,8,1,1,1050.0,40000.0,1000.0,47.8,1,1,0,2020Q2
1000187,2020-05-12,2020,5,12,1,1,330.0,11200.0,280.0,47.8,1,1,0,2020Q2
1000187,2020-05-18,2020,5,18,1,1,950.0,36000.0,900.0,47.8,1,1,0,2020Q2
1000187,2020-05-22,2020,5,22,1,1,2090.0,83600.0,2090.0,47.8,1,1,0,2020Q2
1000187,2020-06-04,2020,6,4,3,3,2340.0,91600.0,1850.0,47.8,2,3,0,2020Q2
1000187,2020-06-30,2020,6,30,2,2,950.0,38000.0,800.0,47.8,1,2,0,2020Q2
1000187,2020-07-13,2020,7,13,1,1,100.0,4000.0,100.0,47.8,1,1,0,2020Q3
1000187,2020-07-20,2020,7,20,1,1,1085.0,41400.0,1035.0,47.8,1,1,0,2020Q3
1000187,2020-07-21,2020,7,21,1,1,700.0,26000.0,650.0,47.8,1,1,0,2020Q3
1000187,2020-07-27,2020,7,27,4,4,2950.0,112000.0,1800.0,47.8,2,4,0,2020Q3
1000187,2020-07-28,2020,7,28,2,2,300.0,12000.0,200.0,47.8,2,2,0,2020Q3
1000187,2020-07-30,2020,7,30,3,4,1295.0,49800.0,1150.0,47.8,1,1,0,2020Q3
1000187,2020-08-06,2020,8,6,1,1,100.0,4000.0,100.0,47.8,1,1,0,2020Q3
1000187,2020-08-24,2020,8,24,1,1,100.0,4000.0,100.0,47.8,1,1,0,2020Q3
1000187,2020-08-25,2020,8,25,1,1,1700.0,66000.0,1650.0,47.8,1,1,0,2020Q3
1000187,2020-09-01,2020,9,1,1,1,900.0,34000.0,850.0,47.8,1,1,0,2020Q3
1000187,2020-09-08,2020,9,8,1,1,1200.0,46000.0,1150.0,47.8,1,1,0,2020Q3
1000187,2020-09-14,2020,9,14,1,1,105.0,4200.0,105.0,47.8,1,1,0,2020Q3
1000187,2020-09-25,2020,9,25,1,1,300.0,12000.0,300.0,47.8,1,1,0,2020Q3
1000187,2020-10-07,2020,10,7,1,1,840.0,33600.0,840.0,47.8,1,1,0,2020Q4
1000187,2020-10-20,2020,10,20,1,1,1900.0,74000.0,1850.0,47.8,1,1,0,2020Q4
1000187,2020-10-23,2020,10,23,1,1,200.0,8000.0,200.0,47.8,1,1,0,2020Q4
1000187,2020-10-26,2020,10,26,1,1,100.0,4000.0,100.0,47.8,1,1,0,2020Q4
1000187,2020-11-04,2020,11,4,1,1,1200.0,46000.0,1150.0,47.8,1,1,0,2020Q4
1000187,2020-11-05,2020,11,5,1,1,1200.0,46000.0,1150.0,47.8,1,1,0,2020Q4
1000187,2020-11-19,2020,11,19,1,1,3000.0,120000.0,3000.0,47.8,1,1,0,2020Q4
1000187,2020-12-07,2020,12,7,1,1,2370.0,94800.0,2370.0,47.8,1,1,0,2020Q4
1000187,2020-12-15,2020,12,15,1,1,1130.0,43200.0,1080.0,47.8,1,1,0,2020Q4
1000187,2020-12-16,2020,12,16,1,1,500.0,0.0,500.0,47.8,1,1,0,2020Q4
1000187,2021-01-05,2021,1,5,1,1,3000.0,118000.0,2950.0,47.8,1,1,0,2021Q1
1000187,2021-01-08,2021,1,8,1,2,50.0,0.0,1150.0,47.8,1,1,0,2021Q1
1000187,2021-01-11,2021,1,11,2,2,1990.0,77600.0,1890.0,47.8,2,2,0,2021Q1
1000187,2021-01-13,2021,1,13,1,1,140.0,5600.0,140.0,47.8,1,1,0,2021Q1
1000187,2021-01-20,2021,1,20,1,1,1200.0,46000.0,1150.0,47.8,1,1,0,2021Q1
1000187,2021-02-01,2021,2,1,1,1,1440.0,55600.0,1390.0,47.8,1,1,0,2021Q1
1000187,2021-02-04,2021,2,4,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q1
1000187,2021-02-10,2021,2,10,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q1
1000187,2021-02-11,2021,2,11,1,1,950.0,36000.0,900.0,47.8,1,1,0,2021Q1
1000187,2021-02-12,2021,2,12,1,1,300.0,10400.0,260.0,47.8,1,1,0,2021Q1
1000187,2021-02-16,2021,2,16,1,1,2040.0,81600.0,2040.0,47.8,1,1,0,2021Q1
1000187,2021-02-17,2021,2,17,1,1,220.0,8800.0,220.0,47.8,1,1,0,2021Q1
1000187,2021-02-22,2021,2,22,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q1
1000187,2021-03-01,2021,3,1,1,1,1210.0,46400.0,1160.0,47.8,1,1,0,2021Q1
1000187,2021-03-09,2021,3,9,1,1,1150.0,44000.0,1100.0,47.8,1,1,0,2021Q1
1000187,2021-03-12,2021,3,12,1,1,1950.0,76000.0,1900.0,47.8,1,1,0,2021Q1
1000187,2021-04-05,2021,4,5,1,1,1590.0,63600.0,1590.0,47.8,1,1,0,2021Q2
1000187,2021-04-08,2021,4,8,2,3,1815.0,72600.0,1290.0,47.8,1,2,0,2021Q2
1000187,2021-04-13,2021,4,13,1,1,400.0,16000.0,400.0,47.8,1,1,0,2021Q2
1000187,2021-04-19,2021,4,19,3,3,2390.0,93600.0,1350.0,47.8,2,2,0,2021Q2
1000187,2021-04-20,2021,4,20,1,1,1200.0,46000.0,1150.0,47.8,1,1,0,2021Q2
1000187,2021-04-22,2021,4,22,1,1,1800.0,70000.0,1750.0,47.8,1,1,0,2021Q2
1000187,2021-04-26,2021,4,26,2,2,1045.0,39800.0,995.0,47.8,1,1,0,2021Q2
1000187,2021-04-30,2021,4,30,1,1,450.0,18000.0,450.0,47.8,1,1,0,2021Q2
1000187,2021-05-11,2021,5,11,2,3,1300.0,50000.0,1050.0,47.8,1,1,0,2021Q2
1000187,2021-05-17,2021,5,17,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q2
1000187,2021-05-21,2021,5,21,1,1,1050.0,40000.0,1000.0,47.8,1,1,1,2021Q2
1000187,2021-05-27,2021,5,27,1,1,1000.0,38000.0,950.0,47.8,1,1,0,2021Q2
1000187,2021-06-02,2021,6,2,1,1,740.0,29600.0,740.0,47.8,1,1,0,2021Q2
1000187,2021-06-03,2021,6,3,1,1,100.0,4000.0,100.0,47.8,1,1,0,2021Q2
1000187,2021-06-04,2021,6,4,1,2,0.0,0.0,150.0,47.8,1,1,0,2021Q2
1000187,2021-06-09,2021,6,9,2,3,1449.0,55960.0,900.0,47.8,2,2,0,2021Q2
1000187,2021-06-11,2021,6,11,1,1,1450.0,56000.0,1400.0,47.8,1,1,0,2021Q2
1000187,2021-06-14,2021,6,14,1,1,500.0,20000.0,500.0,47.8,1,1,0,2021Q2
1000187,2021-06-17,2021,6,17,1,1,100.0,4000.0,80.0,47.8,1,1,0,2021Q2
1000187,2021-06-21,2021,6,21,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q2
1000187,2021-06-22,2021,6,22,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q2
1000187,2021-06-30,2021,6,30,1,1,1750.0,68000.0,1700.0,47.8,1,1,0,2021Q2
1000187,2021-07-06,2021,7,6,2,2,3030.0,119200.0,1900.0,47.8,1,2,0,2021Q3
1000187,2021-07-07,2021,7,7,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q3
1000187,2021-07-12,2021,7,12,2,2,3065.0,122600.0,2940.0,47.8,1,1,0,2021Q3
1000187,2021-07-13,2021,7,13,1,1,1750.0,68000.0,1700.0,47.8,1,1,0,2021Q3
1000187,2021-07-15,2021,7,15,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q3
1000187,2021-07-16,2021,7,16,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q3
1000187,2021-07-20,2021,7,20,2,2,2300.0,88000.0,2200.0,47.8,2,2,0,2021Q3
1000187,2021-07-22,2021,7,22,1,1,200.0,8000.0,200.0,47.8,1,1,0,2021Q3
1000187,2021-07-23,2021,7,23,2,2,1900.0,72000.0,1150.0,47.8,1,2,0,2021Q3
1000187,2021-07-26,2021,7,26,2,2,1100.0,40000.0,1000.0,47.8,1,1,0,2021Q3
1000187,2021-08-04,2021,8,4,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q3
1000187,2021-08-06,2021,8,6,1,1,50.0,0.0,50.0,47.8,1,1,0,2021Q3
1000187,2021-08-10,2021,8,10,2,2,400.0,16000.0,200.0,47.8,1,2,0,2021Q3
1000187,2021-08-12,2021,8,12,2,2,3550.0,138000.0,3000.0,47.8,1,1,0,2021Q3
1000187,2021-08-13,2021,8,13,1,1,50.0,0.0,50.0,47.8,1,1,1,2021Q3
1000187,2021-08-23,2021,8,23,1,1,1710.0,66400.0,1660.0,47.8,1,1,0,2021Q3
1000187,2021-09-03,2021,9,3,1,1,1100.0,42000.0,1050.0,47.8,1,1,0,2021Q3
1000187,2021-09-10,2021,9,10,2,2,800.0,30000.0,750.0,47.8,1,2,0,2021Q3
1000187,2021-09-20,2021,9,20,2,2,740.0,29600.0,450.0,47.8,1,1,0,2021Q3
1000187,2021-09-27,2021,9,27,2,2,2890.0,115600.0,1590.0,47.8,2,2,0,2021Q3
1000187,2021-09-28,2021,9,28,1,1,950.0,18000.0,500.0,47.8,1,1,0,2021Q3
1000187,2021-10-04,2021,10,4,2,2,2895.0,111800.0,2220.0,47.8,1,1,0,2021Q4
1000187,2021-10-05,2021,10,5,1,1,2200.0,86000.0,2150.0,47.8,1,1,0,2021Q4
1000187,2021-10-13,2021,10,13,1,1,3000.0,118000.0,2950.0,47.8,1,1,0,2021Q4
1000187,2021-10-20,2021,10,20,1,1,2150.0,84000.0,2100.0,47.8,1,1,0,2021Q4
1000187,2021-10-21,2021,10,21,1,1,155.0,6200.0,155.0,47.8,1,1,0,2021Q4
1000187,2021-10-25,2021,10,25,1,1,1620.0,62800.0,1570.0,47.8,1,1,1,2021Q4
1000187,2021-10-27,2021,10,27,1,1,1200.0,46000.0,1150.0,47.8,1,1,0,2021Q4
1000187,2021-11-01,2021,11,1,2,2,3410.0,134400.0,2290.0,47.8,1,2,0,2021Q4
1000187,2021-11-05,2021,11,5,1,1,1150.0,44000.0,1100.0,47.8,1,1,1,2021Q4
1000187,2021-11-08,2021,11,8,1,1,1050.0,40000.0,1000.0,47.8,1,1,0,2021Q4
1000187,2021-11-09,2021,11,9,1,1,305.0,12200.0,305.0,47.8,1,1,0,2021Q4
1000187,2021-11-19,2021,11,19,1,1,140.0,5600.0,140.0,47.8,1,1,0,2021Q4
1000187,2021-11-23,2021,11,23,1,1,750.0,28000.0,700.0,47.8,1,1,0,2021Q4
1000187,2021-11-29,2021,11,29,1,1,1650.0,64000.0,1600.0,47.8,1,1,0,2021Q4
1000187,2021-11-30,2021,11,30,1,1,1920.0,74800.0,1870.0,47.8,1,1,0,2021Q4
1000187,2021-12-06,2021,12,6,2,2,3290.0,127600.0,1940.0,47.8,1,1,0,2021Q4
1000187,2021-12-09,2021,12,9,2,2,796.0,31840.0,496.0,47.8,2,2,0,2021Q4
1000187,2021-12-13,2021,12,13,1,1,225.0,0.0,225.0,47.8,1,1,0,2021Q4
1000187,2021-12-14,2021,12,14,3,3,3500.0,136000.0,1550.0,47.8,1,2,0,2021Q4
1000187,2021-12-15,2021,12,15,2,2,3020.0,116800.0,1870.0,47.8,1,1,0,2021Q4
1000187,2021-12-27,2021,12,27,2,2,2240.0,89600.0,2290.0,47.8,1,2,0,2021Q4
1000187,2022-01-03,2022,1,3,1,1,200.0,8000.0,200.0,47.8,1,1,0,2022Q1
1000187,2022-01-04,2022,1,4,2,2,925.0,35000.0,1970.0,47.8,2,2,0,2022Q1
1000187,2022-01-05,2022,1,5,1,1,605.0,24200.0,605.0,47.8,1,1,0,2022Q1
1000187,2022-01-17,2022,1,17,1,1,600.0,24000.0,600.0,47.8,1,1,0,2022Q1
1000187,2022-01-24,2022,1,24,2,2,2140.0,85600.0,2390.0,47.8,2,2,0,2022Q1
1000187,2022-01-26,2022,1,26,1,1,2990.0,119600.0,2990.0,47.8,1,1,0,2022Q1
1000187,2022-02-02,2022,2,2,2,2,2850.0,112000.0,1700.0,47.8,2,2,0,2022Q1
1000187,2022-02-11,2022,2,11,1,1,2800.0,110000.0,2750.0,47.8,1,1,0,2022Q1
1000187,2022-02-14,2022,2,14,3,3,2525.0,99000.0,1400.0,47.8,3,3,0,2022Q1
1000187,2022-02-15,2022,2,15,1,1,250.0,10000.0,250.0,47.8,1,1,0,2022Q1
1000187,2022-02-21,2022,2,21,1,1,2730.0,107200.0,2680.0,47.8,1,1,0,2022Q1
1000187,2022-02-22,2022,2,22,1,1,1100.0,42000.0,1050.0,47.8,1,1,0,2022Q1
1000187,2022-03-01,2022,3,1,1,1,800.0,32000.0,800.0,47.8,1,1,0,2022Q1
1000187,2022-03-03,2022,3,3,1,1,25.0,1000.0,25.0,47.8,1,1,0,2022Q1
1000187,2022-03-04,2022,3,4,1,1,3100.0,122000.0,3050.0,47.8,1,1,0,2022Q1
1000187,2022-03-07,2022,3,7,1,1,1260.0,50400.0,1260.0,47.8,1,1,0,2022Q1
1000187,2022-03-09,2022,3,9,1,1,1160.0,46400.0,1160.0,47.8,1,1,0,2022Q1
1000187,2022-03-14,2022,3,14,1,1,1200.0,46000.0,1150.0,47.8,1,1,0,2022Q1
1000187,2022-03-18,2022,3,18,1,1,230.0,9200.0,230.0,47.8,1,1,0,2022Q1
1000187,2022-03-22,2022,3,22,1,1,600.0,24000.0,600.0,47.8,1,1,0,2022Q1
1000187,2022-03-23,2022,3,23,2,2,2600.0,100000.0,1950.0,47.8,1,2,0,2022Q1
1000187,2022-04-04,2022,4,4,2,2,2400.0,86000.0,2150.0,47.8,1,1,0,2022Q2
1000187,2022-04-13,2022,4,13,1,1,2080.0,81200.0,2030.0,47.8,1,1,0,2022Q2
1000187,2022-04-20,2022,4,20,1,1,100.0,4000.0,100.0,47.8,1,1,0,2022Q2
1000187,2022-05-06,2022,5,6,1,1,1200.0,46000.0,1150.0,47.8,1,1,0,2022Q2
1000187,2022-05-19,2022,5,19,1,1,2150.0,84000.0,2100.0,47.8,1,1,0,2022Q2
1000187,2022-05-23,2022,5,23,1,1,1090.0,43600.0,1090.0,47.8,1,1,0,2022Q2
1000187,2022-05-25,2022,5,25,1,1,550.0,22000.0,550.0,47.8,1,1,0,2022Q2
1000187,2022-05-26,2022,5,26,1,1,1950.0,76000.0,1900.0,47.8,1,1,0,2022Q2
1000187,2022-05-31,2022,5,31,1,1,560.0,22400.0,560.0,47.8,1,1,0,2022Q2
1000187,2022-06-02,2022,6,2,2,2,3530.0,137200.0,2050.0,47.8,1,2,0,2022Q2
1000187,2022-06-07,2022,6,7,1,1,950.0,36000.0,900.0,47.8,1,1,0,2022Q2
1000187,2022-06-17,2022,6,17,1,1,1550.0,60000.0,1500.0,47.8,1,1,0,2022Q2
1000187,2022-06-20,2022,6,20,1,1,1900.0,74000.0,1850.0,47.8,1,1,0,2022Q2
1000187,2022-06-22,2022,6,22,1,1,1875.0,73000.0,1825.0,47.8,1,1,0,2022Q2
1000187,2022-07-05,2022,7,5,2,2,1650.0,64000.0,1400.0,47.8,1,1,0,2022Q3
1000187,2022-07-07,2022,7,7,1,1,1400.0,54000.0,1350.0,47.8,1,1,0,2022Q3
1000187,2022-07-08,2022,7,8,2,2,1505.0,58200.0,850.0,47.8,1,2,0,2022Q3
1000187,2022-07-29,2022,7,29,1,1,1200.0,46000.0,1150.0,47.8,1,1,0,2022Q3
1000187,2022-08-02,2022,8,2,1,1,2040.0,81600.0,2040.0,47.8,1,1,0,2022Q3
1000187,2022-08-04,2022,8,4,1,1,1000.0,38000.0,950.0,47.8,1,1,0,2022Q3
1000187,2022-08-10,2022,8,10,1,1,1150.0,44000.0,1100.0,47.8,1,1,0,2022Q3
1000187,2022-08-15,2022,8,15,1,1,500.0,0.0,500.0,47.8,1,1,0,2022Q3
1000187,2022-08-17,2022,8,17,1,1,2380.0,93200.0,2330.0,47.8,1,1,0,2022Q3
1000187,2022-08-22,2022,8,22,1,1,170.0,6800.0,170.0,47.8,1,1,0,2022Q3
1000187,2022-08-25,2022,8,25,1,1,2250.0,88000.0,2200.0,47.8,1,1,0,2022Q3
1000187,2022-08-26,2022,8,26,1,1,100.0,4000.0,100.0,47.8,1,1,0,2022Q3
1000187,2022-09-02,2022,9,2,1,1,900.0,34000.0,850.0,47.8,1,1,0,2022Q3
1000187,2022-09-08,2022,9,8,1,1,600.0,24000.0,600.0,47.8,1,1,0,2022Q3
1000187,2022-09-14,2022,9,14,1,1,2800.0,110000.0,2750.0,47.8,1,1,0,2022Q3
1000187,2022-09-16,2022,9,16,2,2,2450.0,96000.0,1750.0,47.8,1,2,0,2022Q3
1000187,2022-09-20,2022,9,20,1,1,2150.0,84000.0,2100.0,47.8,1,1,0,2022Q3
1000187,2022-09-22,2022,9,22,1,1,400.0,16000.0,200.0,47.8,1,1,0,2022Q3
1000187,2022-09-27,2022,9,27,1,1,1250.0,48000.0,1200.0,47.8,1,1,0,2022Q3
1000187,2022-10-03,2022,10,3,1,1,1100.0,42000.0,1050.0,47.8,1,1,0,2022Q4
1000187,2022-10-14,2022,10,14,1,1,1770.0,68800.0,1720.0,47.8,1,1,0,2022Q4
1000187,2022-10-19,2022,10,19,1,1,1400.0,54000.0,1350.0,47.8,1,1,0,2022Q4
1000187,2022-10-20,2022,10,20,1,1,2100.0,82000.0,2050.0,47.8,1,1,0,2022Q4
1000187,2022-10-26,2022,10,26,2,2,290.0,11600.0,690.0,47.8,1,1,0,2022Q4
1000187,2022-10-27,2022,10,27,2,2,1900.0,84000.0,1850.0,47.8,2,2,0,2022Q4
1000187,2022-11-07,2022,11,7,1,1,1200.0,46000.0,1150.0,47.8,1,1,0,2022Q4
1000187,2022-11-08,2022,11,8,1,1,1790.0,69600.0,1740.0,47.8,1,1,0,2022Q4
1000187,2022-11-14,2022,11,14,1,1,500.0,20000.0,250.0,47.8,1,1,0,2022Q4
1000187,2022-11-15,2022,11,15,1,1,240.0,9600.0,240.0,47.8,1,1,0,2022Q4
1000187,2022-11-22,2022,11,22,1,1,440.0,17600.0,440.0,47.8,1,1,0,2022Q4
1000187,2022-11-30,2022,11,30,2,2,820.0,32800.0,690.0,47.8,1,1,0,2022Q4
1000187,2022-12-01,2022,12,1,1,1,350.0,14000.0,350.0,47.8,1,1,0,2022Q4
1000187,2022-12-12,2022,12,12,2,2,1280.0,51200.0,990.0,47.8,1,2,0,2022Q4
1000187,2022-12-14,2022,12,14,2,2,2090.0,83600.0,1840.0,47.8,1,1,0,2022Q4
1000187,2022-12-19,2022,12,19,1,1,890.0,35600.0,890.0,47.8,1,1,0,2022Q4
1000187,2022-12-20,2022,12,20,2,2,2140.0,85600.0,1890.0,47.8,2,2,0,2022Q4
1000187,2022-12-27,2022,12,27,1,1,2240.0,89600.0,2240.0,47.8,1,1,0,2022Q4
1000187,2022-12-30,2022,12,30,1,1,2600.0,102000.0,2550.0,47.8,1,1,1,2022Q4
1000187,2023-01-04,2023,1,4,1,1,500.0,20000.0,500.0,47.8,1,1,0,2023Q1
1000187,2023-01-13,2023,1,13,1,1,1550.0,60000.0,1500.0,47.8,1,1,0,2023Q1
1000187,2023-01-18,2023,1,18,1,1,1400.0,54000.0,1350.0,47.8,1,1,0,2023Q1
1000187,2023-01-20,2023,1,20,1,1,1910.0,76400.0,1910.0,47.8,1,1,0,2023Q1
1000187,2023-01-23,2023,1,23,1,1,1350.0,52000.0,1300.0,47.8,1,1,0,2023Q1
1000187,2023-01-25,2023,1,25,1,1,3000.0,118000.0,2950.0,47.8,1,1,0,2023Q1
1000187,2023-01-27,2023,1,27,1,1,1540.0,61600.0,1540.0,47.8,1,1,1,2023Q1
1000187,2023-02-01,2023,2,1,1,1,2100.0,82000.0,2050.0,47.8,1,1,0,2023Q1
1000187,2023-02-08,2023,2,8,1,1,1050.0,40000.0,1000.0,47.8,1,1,0,2023Q1
1000187,2023-02-10,2023,2,10,2,2,2425.0,97000.0,2010.0,47.8,1,2,0,2023Q1
1000187,2023-02-13,2023,2,13,1,1,500.0,20000.0,500.0,47.8,1,1,0,2023Q1
1000187,2023-02-16,2023,2,16,1,1,1300.0,0.0,1250.0,47.8,1,1,0,2023Q1
1000187,2023-03-01,2023,3,1,1,1,1790.0,69600.0,1740.0,47.8,1,1,0,2023Q1
1000187,2023-03-07,2023,3,7,1,1,550.0,20000.0,500.0,47.8,1,1,0,2023Q1
1000187,2023-03-10,2023,3,10,1,1,2100.0,82000.0,2050.0,47.8,1,1,0,2023Q1
1000187,2023-03-14,2023,3,14,1,1,1250.0,48000.0,1200.0,47.8,1,1,0,2023Q1
1000187,2023-03-15,2023,3,15,1,1,100.0,4000.0,100.0,47.8,1,1,0,2023Q1
1000187,2023-03-20,2023,3,20,1,1,500.0,20000.0,500.0,47.8,1,1,0,2023Q1
1000187,2023-03-31,2023,3,31,1,1,100.0,4000.0,100.0,47.8,1,1,0,2023Q1
1000187,2023-04-03,2023,4,3,1,1,2040.0,81600.0,2040.0,47.8,1,1,0,2023Q2
1000187,2023-04-05,2023,4,5,1,1,500.0,20000.0,500.0,47.8,1,1,0,2023Q2
1000187,2023-04-12,2023,4,12,1,1,1050.0,40000.0,1000.0,47.8,1,1,0,2023Q2
1000187,2023-04-14,2023,4,14,1,1,175.0,7000.0,175.0,47.8,1,1,0,2023Q2
